Date,Close,High,Low,Open,Volume,atr,hull_sma,hull_sma_gradient,label
2018-10-30,197.55599975585935,198.1219940185547,196.3509979248047,197.2030029296875,1363500000,4.814417717384329,191.83352066071916,-0.3604939079255587,0
2018-10-31,197.3809967041016,198.33799743652344,196.531005859375,197.6490020751953,1442380000,4.413427565352877,191.42929229749294,-0.404228363226224,0
2018-11-01,198.8719940185547,203.7539978027344,197.3280029296875,197.53700256347656,1336700000,4.681769873045414,191.05553683131902,-0.3737554661739182,0
2018-11-02,200.63499450683597,201.2689971923828,198.7550048828125,198.98199462890625,1451870000,4.392732864582067,190.76988443250713,-0.28565239881189086,0
2018-11-03,200.18600463867188,200.7400054931641,199.5249938964844,200.7400054931641,1307150000,3.969036695528416,190.5461319753614,-0.22375245714573566,0
2018-11-04,207.48599243164065,211.27200317382807,198.98599243164065,200.1580047607422,1749300000,5.077966568416283,190.58685699322325,0.04072501786185967,0
2018-11-05,209.09100341796875,210.81900024414065,206.572998046875,207.1000061035156,1613510000,4.9670379855962,190.8609977898575,0.2741407966342422,-1
2018-11-06,218.45199584960935,218.45199584960935,207.8939971923828,209.4739990234375,1856940000,5.7124994084802445,191.5640358207632,0.7030380309057023,-1
2018-11-07,217.18299865722656,221.6519927978516,216.79600524902344,218.8990020751953,1927830000,5.598297827193299,192.51479661719992,0.9507607964367253,-1
2018-11-08,212.2310028076172,218.33799743652344,212.19900512695312,217.32699584960935,1769080000,5.670390424843568,193.47798428143264,0.96318766423272,-1
2018-11-09,210.07400512695312,213.3159942626953,209.51499938964844,211.98699951171875,1554750000,5.421137684604009,194.37234728778873,0.8943630063560875,-1
2018-11-10,212.5330047607422,213.85699462890625,209.80499267578125,209.9750061035156,1377760000,5.2385862537401415,195.2759249200261,0.9035776322373863,-1
2018-11-11,211.33999633789065,212.99899291992188,208.8679962158203,212.47900390625,1501600000,5.090907647121664,196.1368593891368,0.8609344691106742,-1
2018-11-12,210.41799926757807,212.6230010986328,208.9239959716797,211.51300048828125,1452380000,4.905320644432527,196.9281770651857,0.7913176760489193,-1
2018-11-13,206.8260040283203,210.51499938964844,206.13499450683597,210.1490020751953,1610260000,4.835278542883186,197.5562546399904,0.6280775748047063,-1
2018-11-14,181.39700317382807,207.0449981689453,174.08399963378906,206.53399658203125,2595330000,8.585374541852929,197.3348245268922,-0.22143011309822214,-1
2018-11-15,180.80599975585935,184.25100708007807,170.18899536132812,181.8990020751953,2638410000,9.315592832105864,196.52614417820888,-0.8086803486833105,0
2018-11-16,175.177001953125,181.3500061035156,173.12600708007812,180.8650054931641,2015330000,9.170046990950079,195.17837995728524,-1.3477642209236365,0
2018-11-17,174.00100708007812,175.8509979248047,172.86900329589844,175.36000061035156,1832800000,8.34497334267757,193.4644191243341,-1.7139608329511304,0
2018-11-18,177.06700134277344,179.15199279785156,174.1750030517578,174.1750030517578,1810920000,7.919108326023685,191.63241483125057,-1.8320042930835427,0
2018-11-19,149.1750030517578,177.1790008544922,147.8509979248047,177.1790008544922,2745160000,10.773627606512193,188.96754514863915,-2.6648696826114247,0
2018-11-20,130.33900451660156,151.2530059814453,126.36000061035156,148.81100463867188,3134410000,12.6562113084564,185.26027687036358,-3.7072682782755635,0
2018-11-21,136.7010040283203,138.88999938964844,125.75800323486328,131.14199829101562,2685930000,12.7196492879669,181.11378047216792,-4.146496398195666,0
2018-11-22,126.70600128173828,137.74000549316406,126.70600128173828,136.81100463867188,1792150000,12.49489661109475,176.48184743863544,-4.631933033532476,0
2018-11-23,123.2959976196289,127.02799987792967,119.55899810791016,126.41899871826172,1998010000,11.824777298951386,171.53323430719496,-4.9486131314404815,0
2018-11-24,113.49400329589844,126.78800201416016,110.8249969482422,123.3040008544922,1800960000,12.376541001213596,166.20784437671915,-5.325389930475808,0
2018-11-25,116.4499969482422,118.88099670410156,101.7699966430664,113.1259994506836,2466750000,13.007802209189805,160.83944922236952,-5.368395154349628,0
2018-11-26,108.33499908447266,118.20099639892578,104.89299774169922,116.34300231933594,2139490000,13.047828402261374,155.3403828954687,-5.499066326900817,0
2018-11-27,110.01000213623048,111.84200286865234,102.4520034790039,107.91300201416016,2320010000,12.560117867246316,149.93491004081912,-5.405472854649588,0
2018-11-28,122.43800354003906,126.0479965209961,110.197998046875,110.197998046875,2673470000,13.023834736248888,145.08283857272988,-4.852071468089235,0
2018-11-29,117.54264831542967,123.22972106933594,115.29769134521484,122.72154998779295,2196099151,12.344927401298516,140.58969665504486,-4.493141917685023,0
2018-11-30,113.17141723632812,119.42376708984376,111.74496459960938,117.72809600830078,2020748396,11.722777413156633,136.32988375830803,-4.2598128967368325,0
2018-12-01,118.63555908203124,120.8414535522461,111.61912536621094,113.39775848388672,2131475768,11.389384182873771,132.49450339732448,-3.8353803609835495,0
2018-12-02,116.38890075683594,120.56204986572266,116.092041015625,118.26815032958984,1856199149,10.466800805170289,128.98374629462262,-3.5107571027018594,0
2018-12-03,108.92501831054688,116.61906433105467,107.41565704345705,116.3787612915039,1772756193,10.2983483361606,125.57274861723535,-3.4109976773872717,0
2018-12-04,110.21418762207033,113.14291381835938,107.40271759033205,108.80316162109376,1748116495,9.690594721742832,122.3566784832816,-3.2160701339537496,0
2018-12-05,102.47555541992188,110.5986099243164,102.47555541992188,110.33551788330078,1990157607,9.481589359429726,119.13756643318202,-3.2191120500995822,0
2018-12-06,91.76105499267578,104.1034927368164,91.76105499267578,102.45059204101562,2310716932,9.863035810724513,115.69513465513356,-3.4424317780484586,0
2018-12-07,93.29456329345705,96.08984375,83.46971893310547,91.64983367919922,2554304530,10.23064767821385,112.23519889724143,-3.4599357578921257,1
2018-12-08,92.15963745117188,97.05988311767578,86.82566833496094,93.41007995605467,1855759401,10.231123292147316,108.82248868260864,-3.4127102146327957,1
2018-12-09,95.14205932617188,98.90003204345705,91.03128051757812,92.03543090820312,1875567180,9.916140389978196,105.61832814585361,-3.204160536755026,1
2018-12-10,91.68565368652344,96.2573013305664,90.6542510986328,94.99217224121094,1756437577,9.341061702238918,102.54379780102956,-3.074530344824055,1
2018-12-11,88.94530487060547,92.7823257446289,87.68840789794922,91.57893371582033,1707497898,8.77477585483102,99.56267688993788,-2.981120911091679,1
2018-12-12,90.59329986572266,92.24055480957033,88.26355743408203,88.61070251464844,1533050103,8.135072057585324,96.77396092247082,-2.7887159674670556,1
2018-12-13,86.53931427001953,91.11160278320312,85.518310546875,90.6552276611328,1754475622,7.796168081417698,94.07756172971408,-2.6963991927567434,1
2018-12-14,84.30829620361328,87.14494323730469,83.22647857666016,86.63035583496094,1651491877,7.279140958647942,91.45530328252144,-2.6222584471926353,1
2018-12-15,84.44081115722656,85.34274291992188,82.82988739013672,84.27969360351562,1496176898,6.643636234799572,88.9608594400477,-2.4944438424737427,1
2018-12-16,85.26210021972656,87.56812286376953,84.46940612792969,84.46940612792969,1565817037,6.174792964365357,86.64774771904789,-2.3131117209998138,1
2018-12-17,95.13382720947266,96.8050537109375,85.38211059570312,85.38211059570312,2101453024,6.890547701278102,84.8077551035922,-1.8399926154556852,1
2018-12-18,101.11245727539062,101.32023620605467,92.96852111816406,95.10803985595705,2277514076,7.085370019493103,83.51778116583384,-1.2899739377583614,1
2018-12-19,101.2685775756836,108.54905700683594,100.69145965576172,101.68384552001952,2456482115,7.188333663703919,82.65079943450755,-0.8669817313262911,1
2018-12-20,116.21687316894533,117.17012786865234,100.63996124267578,101.09043884277344,3063842618,8.433911392006937,82.53407780640669,-0.11672162810086206,1
2018-12-21,109.49623107910156,119.09416198730467,107.58479309082033,115.8354034423828,2632539990,8.843972392603925,82.75276721369904,0.2186894072923593,1
2018-12-22,116.7594985961914,116.7594985961914,107.50316619873048,109.45594024658205,2338772939,8.898953726584859,83.4161951140052,0.6634279003061607,0
2018-12-23,130.7652587890625,133.07530212402344,117.27389526367188,117.27389526367188,3579715061,9.887867033417814,84.78169896580988,1.3655038518046752,0
2018-12-24,140.23800659179688,157.668701171875,130.64166259765625,130.64166259765625,4370343387,12.173089905524606,86.87863272677805,2.09693376096817,0
2018-12-25,129.84434509277344,140.99758911132812,125.11328887939452,140.99758911132812,3298280609,12.667917949045806,89.14041988100799,2.2617871542299355,0
2018-12-26,131.86563110351562,136.67724609375,126.29290771484376,129.88882446289062,2720469126,12.363440673027197,91.53140093171646,2.3909810507084757,0
2018-12-27,116.57591247558594,132.67706298828125,115.6501007080078,131.923583984375,2612804378,12.985243553993365,93.5275397550123,1.996138823295837,0
2018-12-28,137.6470184326172,137.6470184326172,115.69313049316406,116.89820098876952,3130201009,14.181062805388,95.82130748642754,2.293767731415244,0
2018-12-29,138.01834106445312,147.03433227539062,134.57017517089844,138.46878051757812,3169029972,13.952142045268559,98.28517105102148,2.463863564593936,0
2018-12-30,139.8594512939453,140.6890869140625,133.98233032226562,137.62745666503906,2660086834,12.986090651472335,100.86964804640854,2.584476995387064,0
2018-12-31,133.36825561523438,140.18115234375,132.51939392089844,140.03106689453125,2358360234,12.276179687656231,103.2987963050708,2.429148258662252,0
2019-01-01,140.8194122314453,141.3975067138672,132.6507110595703,133.41815185546875,2258709868,11.805595149874984,105.78664212064032,2.4878458155695284,0
2019-01-02,155.0476837158203,156.92913818359375,140.6509552001953,141.51951599121094,3328240369,12.401940194344778,108.67171310678206,2.8850709861417414,-1
2019-01-03,149.135009765625,155.86305236816406,147.1983642578125,155.196044921875,2676164880,11.903639916479015,111.59841424828393,2.9267011415018658,-1
2019-01-04,154.58193969726562,156.8789825439453,147.9071044921875,148.9128875732422,3126192535,11.51273833451619,114.64782001551467,3.0494057672307378,-1
2019-01-05,155.6385955810547,160.82489013671875,154.33741760253906,154.33741760253906,3338211928,10.842702894471323,117.74610330128672,3.0982832857720553,-1
2019-01-06,157.74620056152344,159.37144470214844,152.08592224121094,155.80422973632812,3231294371,10.368412170000147,120.87124252960571,3.125139228318986,-1
2019-01-07,151.69921875,158.45042419433594,151.15072631835938,157.8094940185547,2712108388,9.959250264130334,123.7733112087343,2.9020686791285897,-1
2019-01-08,150.35963439941406,153.6257781982422,148.66954040527344,151.96754455566406,2459808140,9.292181934642123,126.42103576744685,2.6477245587125537,-1
2019-01-09,150.80311584472656,153.62225341796875,150.2883758544922,150.5546875,2369241197,8.497741351820048,128.84947415324768,2.428438385800831,-1
2019-01-10,128.62518310546875,152.1482696533203,126.52937316894533,150.843505859375,3397734456,10.780562036160706,130.4388703357805,1.5893961825328233,0
2019-01-11,127.54832458496094,130.1659393310547,125.24494171142578,127.81396484375,2667585234,9.999286780623134,131.3893976799388,0.9505273441583029,0
2019-01-12,125.9665298461914,128.66612243652344,125.4467544555664,127.52808380126952,2212109224,9.095297607334322,131.83771691998479,0.4483192400459757,0
2019-01-13,116.8978042602539,126.26787567138672,116.08596801757812,125.9072265625,2268263944,9.240178946864225,131.67397942067305,-0.1637374993117362,0
2019-01-14,129.0687255859375,130.8567352294922,116.96755981445312,116.97909545898438,2798085735,9.869345883180765,131.4457744702483,-0.22820495042475386,0
2019-01-15,122.03271484375,130.74356079101562,120.3115234375,129.1726837158203,2735449164,9.944371412558747,130.97823056923767,-0.4675439010106288,0
2019-01-16,123.54706573486328,127.11824798583984,121.44141387939452,121.80924224853516,2746469340,9.37536643841029,130.40241999530923,-0.575810573928436,0
2019-01-17,123.7419204711914,124.27072143554688,120.81703186035156,123.57353973388672,2594091285,8.58580952331496,129.77259603408865,-0.6298239612205805,0
2019-01-18,121.01026153564452,123.84169006347656,120.2418975830078,123.65465545654295,2305389800,7.921007250935468,129.04325046481685,-0.7293455692717998,0
2019-01-19,124.5190200805664,125.90422821044922,121.1610336303711,121.61442565917967,3048261797,7.5174018407847,128.36447825378954,-0.678772211027308,0
2019-01-20,119.4748306274414,125.07038879394533,118.70232391357422,124.63240051269533,2964108269,7.3641569127295545,127.59262257302338,-0.7718556807661656,0
2019-01-21,117.15785217285156,119.71543884277344,116.15744018554688,119.63645935058594,2421720343,6.856669145329156,126.70990532479217,-0.8827172482312022,0
2019-01-22,118.74755096435548,119.66434478759766,114.67668151855467,117.11075592041016,2552507405,6.607468361824333,125.81876171681316,-0.8911436079790178,0
2019-01-23,117.45260620117188,119.42279815673828,116.37664794921876,118.71381378173828,2556952198,6.1326259412503585,124.9067886631872,-0.9119730536259567,0
2019-01-24,117.36288452148438,118.0321044921875,116.00679779052734,117.46278381347656,2520843420,5.584983375971666,124.00062234509753,-0.9061663180896744,0
2019-01-25,116.37834167480467,117.80299377441406,115.83015441894533,117.59495544433594,2606881898,5.103364173237942,123.09277496413317,-0.9078473809643555,0
2019-01-26,116.48873901367188,118.08411407470705,115.98057556152344,116.37352752685548,2412181169,4.703387418564031,122.20963782982132,-0.8831371343118519,0
2019-01-27,113.40528869628906,116.68540954589844,113.40528869628906,116.51031494140624,2775888287,4.51361854270341,121.27723182719156,-0.9324060026297616,0
2019-01-28,106.58997344970705,113.688232421875,103.33646392822266,113.28523254394533,3366895505,5.292038536163268,120.13928538621269,-1.1379464409788653,1
2019-01-29,105.59821319580078,107.16578674316406,103.99922943115234,106.72195434570312,2900418606,5.008641039609729,118.86073861540787,-1.278546770804823,1
2019-01-30,108.90753936767578,109.4529800415039,104.8437957763672,105.4072036743164,2874370355,4.955380136346658,117.6125564919807,-1.2481821234271706,1
2019-01-31,107.0610122680664,110.45835876464844,106.52535247802734,108.90077209472656,2828796031,4.819063623049917,116.36321294176349,-1.2493435502172048,1
2019-02-01,107.60978698730467,108.63871002197266,105.04650115966795,107.1476821899414,2541271519,4.655482988283889,115.15996688325995,-1.203246058503538,1
2019-02-02,110.43025970458984,110.65387725830078,106.7640151977539,107.46641540527344,2385157838,4.553400197918954,114.09926776021777,-1.060699123042184,1
2019-02-03,107.49266815185548,110.82735443115234,106.5639877319336,110.49031829833984,2519334757,4.514729064758927,113.0788304957733,-1.0204372644444675,1
2019-02-04,107.82160186767578,108.70103454589844,107.06742095947266,107.62582397460938,2491888675,4.130580334314508,112.12155460942117,-0.9572758863521358,1
2019-02-05,107.44351959228516,108.1347885131836,106.90989685058594,107.62816619873048,2515863999,3.7431551780855945,111.22145136987757,-0.9001032395435971,1
2019-02-06,104.9192886352539,107.56930541992188,102.93456268310548,107.56930541992188,2593048199,3.8620335192497013,110.31168127327656,-0.909770096601008,1
2019-02-07,104.5353012084961,106.05887603759766,104.4091339111328,104.83577728271484,2326764622,3.567061333545056,109.40819745581045,-0.9034838174661104,1
2019-02-08,119.26774597167967,119.80581665039062,104.1944351196289,104.64505004882812,3656841347,5.172970693173944,108.95501197737755,-0.4531854784328999,1
2019-02-09,119.4308853149414,120.68973541259766,118.00040435791016,119.214111328125,2884650400,4.841818741375752,108.82764035712117,-0.12737162025638327,1
2019-02-10,124.80648803710938,124.85362243652344,117.10577392578124,119.40896606445312,3148766590,5.229289377291279,109.08292523907616,0.2552848819549922,1
2019-02-11,121.29839324951172,124.8715362548828,120.31175231933594,124.8715362548828,3222473887,5.14002198505869,109.4962643880753,0.4133391489991425,0
2019-02-12,122.5722885131836,123.46829986572266,119.60002136230467,121.17857360839844,3149576429,4.970456187506596,110.04751739595791,0.5512530078826074,0
2019-02-13,122.55360412597656,125.55069732666016,121.61249542236328,122.5442886352539,3386585799,4.832822283078633,110.68257812715825,0.6350607312003405,0
2019-02-14,121.39020538330078,124.45198822021484,121.33489227294922,122.41698455810548,3331701628,4.604058771636898,111.3295998886224,0.6470217614641456,0
2019-02-15,122.1003875732422,123.66012573242188,121.37191772460938,121.45369720458984,3021741615,4.295278669793645,111.99275496536995,0.6631550767475574,0
2019-02-16,123.26021575927734,124.1348114013672,122.29530334472656,122.39645385742188,2905833287,3.9938313575711595,112.68724707616644,0.6944921107964888,0
2019-02-17,133.598876953125,134.46009826660156,123.09161376953124,123.1820831298828,4236081130,4.977118442837716,113.68562638725949,0.9983793110930463,0
2019-02-18,146.09837341308594,147.68658447265625,133.00193786621094,133.0325469970703,5387525773,6.271455531318729,115.22886864300311,1.5432422557436212,0
2019-02-19,145.34619140625,149.9299774169922,145.1284637451172,146.39881896972656,5310842625,6.0754632833928985,117.089120245907,1.8602516029038867,0
2019-02-20,149.55433654785156,149.55433654785156,142.5021209716797,145.1727294921875,4500094965,6.2056969224300955,119.24532105003182,2.156200804124822,0
2019-02-21,146.13084411621094,149.35232543945312,144.56381225585938,149.35232543945312,3995766856,6.043673905038375,121.45726647407014,2.211945424038319,0
2019-02-22,149.0924530029297,149.26861572265625,145.20654296875,146.07325744628906,3731099284,5.779460418220759,123.74221165710362,2.2849451830334857,0
2019-02-23,158.79542541503906,159.12586975097656,147.3310546875,148.67662048339844,4519468458,6.581507704254866,126.30310608638663,2.5608944292830103,-1
2019-02-24,135.8526611328125,165.54962158203125,135.8526611328125,158.90240478515625,5957715043,9.66356807025005,128.33635216530024,2.0332460789136064,0
2019-02-25,139.82286071777344,142.52557373046875,135.4838409423828,135.49972534179688,4914392068,9.313990032628169,130.07597198627582,1.7396198209755767,0
2019-02-26,138.0896759033203,139.9764404296875,136.57960510253906,139.64608764648438,3791292839,8.525036071897539,131.5248323076522,1.4488603213763724,0
2019-02-27,136.12596130371094,141.3362274169922,131.60292053222656,138.02957153320312,4469776860,8.686138846946617,132.68471447454007,1.1598821668878827,0
2019-02-28,136.74624633789062,138.84713745117188,135.6575927734375,136.2830810546875,4535438953,7.953259624384986,133.63732523728783,0.9526107627477529,0
2019-03-01,136.44361877441406,138.99526977539062,136.43478393554688,136.83624267578125,3756124824,7.234223119779488,134.41664411417256,0.7793188768847301,0
2019-03-02,134.2069549560547,137.18479919433594,132.43638610839844,136.35008239746094,3747176425,6.902781781933889,134.99432490034656,0.5776807861739996,0
2019-03-03,132.24942016601562,135.8492889404297,131.328857421875,134.78611755371094,3454374053,6.585135080149996,135.36354825076435,0.36922335041779775,0
2019-03-04,127.7741241455078,132.72914123535156,125.40270233154295,132.1578826904297,4008171341,6.683975589971145,135.45223737728102,0.0886891265166696,0
2019-03-05,137.8223876953125,138.22998046875,126.73529815673828,127.79295349121094,4764849990,7.325403152909888,135.63378684056698,0.1815494632859611,0
2019-03-06,138.7893524169922,139.9688262939453,136.1459197998047,137.958740234375,4589054219,6.858403598407319,135.90091950449096,0.2671326639239737,0
2019-03-07,138.0345001220703,140.85787963867188,137.27313232421875,138.9423828125,4339206292,6.421916093880093,136.19736555889702,0.2964460544060614,0
2019-03-08,135.1270751953125,139.4990997314453,133.5576934814453,138.3113555908203,4678816794,6.357848114696081,136.4223209138673,0.22495535497029095,0
2019-03-09,137.96533203125,139.11941528320312,134.6771240234375,134.88755798339844,5011918715,6.102440534038687,136.67321369362523,0.250892779757919,0
2019-03-10,136.75868225097656,138.2703094482422,135.68568420410156,138.1804962158203,4578438499,5.633398495385612,136.90009069492896,0.226877001303734,0
2019-03-11,133.8340301513672,137.35340881347656,133.10279846191406,136.8495330810547,4689807419,5.449026742875865,137.02014369670138,0.12005300177241907,0
2019-03-12,134.44288635253906,135.27346801757812,130.94415283203125,134.01284790039062,4709988000,5.299731868565333,137.080520610948,0.06037691424663194,0
2019-03-13,133.26307678222656,134.6117706298828,132.7197265625,134.6117706298828,4265162099,4.84537349507433,137.06355968797368,-0.01696092297433438,0
2019-03-14,133.7115936279297,135.18084716796875,132.7500762939453,133.2039031982422,4476532147,4.523426478934212,137.00566219047636,-0.05789749749732209,0
2019-03-15,137.69178771972656,138.3951416015625,133.56715393066406,133.56715393066406,4506861856,4.564034637862775,137.03388241307337,0.028220222597013844,0
2019-03-16,142.39817810058594,144.55844116210938,137.91195678710938,137.91195678710938,4839003569,4.871050478465447,137.25389271854172,0.22001030546834954,0
2019-03-17,140.00054931640625,142.37191772460938,139.32351684570312,142.23829650878906,3827157729,4.631531915321096,137.52992325576287,0.27603053722114623,0
2019-03-18,139.37460327148438,142.2672119140625,138.841552734375,140.1048583984375,4551739879,4.470748883903283,137.81871041742002,0.28878716165715446,0
2019-03-19,140.51919555664062,140.9890594482422,139.1430206298828,139.25401306152344,4251488129,4.1207875418307625,138.1411369926484,0.32242657522837703,0
2019-03-20,140.6863555908203,140.94557189941406,138.30703735351562,140.48471069335938,4664134462,3.923153809039786,138.48267505078468,0.3415380581362797,0
2019-03-21,136.6360626220703,141.00323486328125,135.8554229736328,140.47848510742188,5087247796,4.08644155312094,138.71208383614402,0.22940878535933962,0
2019-03-22,137.1814422607422,138.79429626464844,136.22860717773438,136.562255859375,4490899266,3.88367455762669,138.873965721548,0.16188188540397164,0
2019-03-23,138.2398681640625,139.38539123535156,136.91201782226562,137.0398712158203,4436568613,3.695634405021256,139.01504271912833,0.14107699758034187,0
2019-03-24,136.98692321777344,138.3756103515625,136.31375122070312,138.3153533935547,4266845458,3.477797701799672,139.10148124613812,0.08643852700978982,0
2019-03-25,135.03102111816406,137.69534301757812,133.4901580810547,137.08135986328125,4480516753,3.5747826664295075,139.09129026394686,-0.010190982191261355,0
2019-03-26,135.46035766601562,135.46035766601562,133.75733947753906,135.0543212890625,4499271679,3.3252140693691152,139.02637833706177,-0.06491192688508818,1
2019-03-27,140.9881591796875,141.07546997070312,135.34165954589844,135.45436096191406,5228240093,3.646360250093858,139.0827752311928,0.056396894131040654,1
2019-03-28,139.41647338867188,141.0079345703125,138.4251708984375,141.00584411621094,4163212475,3.5045473729980103,139.1745353453946,0.09176011420177588,0
2019-03-29,142.49742126464844,142.5492401123047,138.04510498046875,139.34320068359375,5125602702,3.6378257408430676,139.37549005447391,0.20095470907932622,0
2019-03-30,142.09268188476562,149.6132354736328,141.03173828125,142.35914611816406,5144662127,4.2969819343817,139.63369423696116,0.25820418248724764,0
2019-03-31,141.51409912109375,142.189208984375,140.69737243652344,142.13922119140625,4249050197,3.922962549511015,139.90736569605724,0.2736714590960787,0
2019-04-01,141.830322265625,142.73399353027344,140.73756408691406,141.46548461914062,4611999536,3.666091468690796,140.19324051623389,0.28587482017664456,0
2019-04-02,163.9617462158203,165.22682189941406,141.63645935058594,141.8395233154297,9826645698,6.32266094604244,141.11396950391634,0.9207289876824518,0
2019-04-03,161.45880126953125,178.32205200195312,157.3221435546875,164.00863647460938,10622456246,8.279627279538865,142.37435740599693,1.2603879020805948,0
2019-04-04,158.0525360107422,164.92921447753906,155.24110412597656,161.4317626953125,7953123529,8.46742502247535,143.73895331448358,1.364595908486649,0
2019-04-05,165.5148468017578,167.2203826904297,157.44395446777344,158.02000427246094,7531316908,8.64195878249947,145.35583181732264,1.6168785028390573,0
2019-04-06,165.94720458984375,172.51577758789062,161.79946899414062,165.51124572753906,7167016221,8.918538757332875,147.11872712241325,1.762895305090609,0
2019-04-07,174.53164672851562,175.21316528320312,164.93209838867188,165.9772491455078,7596176020,9.100209175625992,149.18511174761443,2.066384625201181,0
2019-04-08,180.25881958007807,184.3778533935547,174.16099548339844,174.44967651367188,9304964610,9.24909567356336,151.57349343643338,2.388381688818953,0
2019-04-09,176.1145782470703,180.2542266845703,175.0917510986328,180.2221221923828,7632529578,8.704825381280948,154.0059747536106,2.4324813171772064,0
2019-04-10,177.3374786376953,183.13427734375,175.23037719726562,176.06784057617188,7856924879,8.598035349974738,156.44521262976485,2.439237876154266,-1
2019-04-11,165.4970245361328,177.48748779296875,162.32061767578125,177.34275817871094,7859383417,9.473879985603107,158.49087973757977,2.0456671078149213,0
2019-04-12,164.736328125,166.1275177001953,161.0297393798828,165.335205078125,6237185309,8.890399763564359,160.1957630939872,1.7048833564074357,0
2019-04-13,164.5133514404297,166.3624267578125,163.01185607910156,164.6228485107422,4959301561,8.151755885583903,161.61893333300512,1.4231702390179066,0
2019-04-14,167.83851623535156,168.59103393554688,162.78147888183594,164.47608947753906,4846298303,7.839462441334175,162.90872598235234,1.2897926493472198,0
2019-04-15,161.5741729736328,168.81845092773438,159.5557403564453,167.89747619628906,5672311824,8.029228858661494,163.89460393329801,0.9858779509456781,0
2019-04-16,167.62344360351562,167.66632080078125,160.8887481689453,161.52655029296875,5180105341,7.86234136175142,164.81982655390615,0.9252226206081389,0
2019-04-17,166.9507598876953,168.93858337402344,165.50189208984375,167.55369567871094,5596102715,7.272254684741855,165.65928154129867,0.8394549873925143,0
2019-04-18,173.81402587890625,175.36532592773438,166.672119140625,166.9132080078125,6971581464,7.461714965057524,166.61370682018958,0.9544252788909091,0
2019-04-19,173.70843505859375,173.97889709472656,170.62020874023438,173.7878875732422,6541053061,6.91464475031548,167.61785867614935,1.0041518559597762,0
2019-04-20,173.7512664794922,176.705810546875,171.78883361816406,173.71881103515625,6142567812,6.648289040768208,168.63023742591378,1.012378749764423,0
2019-04-21,170.04652404785156,174.4207763671875,167.4285888671875,173.7154083251953,6005571688,6.69414216866578,169.51486021611672,0.8846227902029398,0
2019-04-22,171.87466430664062,173.06912231445312,168.72955322265625,170.01748657226562,6094878077,6.380199091749926,170.34027713477312,0.8254169186564013,0
2019-04-23,171.4477996826172,176.8507843017578,170.89675903320312,172.00721740722656,7097827092,6.323375915323894,171.0900263064833,0.7497491717101923,0
2019-04-24,165.8260955810547,171.57321166992188,161.9766845703125,171.3495330810547,7351304156,6.7597960732286255,171.60571003570178,0.5156837292184662,0
2019-04-25,154.4593963623047,166.51341247558594,153.8470001220703,165.91473388671875,6820332362,7.547344910600225,171.61985146018554,0.01414142448376765,0
2019-04-26,156.3470916748047,158.0290069580078,152.08567810058594,154.57943725585938,7505283355,7.333476103509779,171.3411112303024,-0.27874022988314096,0
2019-04-27,158.4349365234375,160.58941650390625,155.62188720703125,156.27085876464844,5863109118,7.018016529291809,170.92459682609893,-0.4165144042034683,1
2019-04-28,157.29507446289062,159.5653839111328,157.12551879882812,158.49977111816406,5379894433,6.407596340360192,170.3870775900827,-0.5375192360162373,1
2019-04-29,155.20199584960938,158.33392333984375,153.1865234375,157.2910614013672,6053776253,6.239570148624667,169.71563246942688,-0.6714451206558181,1
2019-04-30,162.16603088378906,162.4322509765625,155.1727752685547,155.1727752685547,6275803460,6.37555755654242,169.1642405854328,-0.5513918839940857,1
2019-05-01,160.81834411621094,164.06068420410156,159.66021728515625,162.18655395507812,5789172433,6.1122121381961385,168.66564509598453,-0.49859548944826315,1
2019-05-02,162.12278747558594,162.93701171875,160.06069946289062,160.85357666015625,6044171062,5.680758820551237,168.24886037877502,-0.4167847172095094,1
2019-05-03,167.95240783691406,170.06874084472656,161.08062744140625,162.07516479492188,7299410672,6.121739431587113,168.06166569398545,-0.18719468478957424,1
2019-05-04,164.02658081054688,170.64593505859375,161.7914276123047,167.88722229003906,6658100049,6.486108500214041,167.92031498240047,-0.1413507115849768,1
2019-05-05,163.45069885253906,165.3999786376953,159.70065307617188,164.0152587890625,5938415562,6.381204108388627,167.79433519058136,-0.12597979181910546,1
2019-05-06,172.65321350097656,175.76010131835938,159.98818969726562,163.33798217773438,7540096853,7.633298443415977,167.94287368918816,0.14853849860679702,1
2019-05-07,169.7986602783203,180.3944091796875,169.69471740722656,172.42727661132812,8411140170,8.042150887288638,168.19122111714103,0.24834742795286502,0
2019-05-08,170.9481658935547,172.1835479736328,166.40924072265625,169.90420532226562,6416569598,7.739771735780362,168.53252635609786,0.34130523895683496,0
2019-05-09,170.289306640625,172.88040161132812,167.2478790283203,170.95187377929688,6546914198,7.458805182077356,168.90817919313454,0.3756528370366823,0
2019-05-10,173.1427459716797,175.88526916503906,168.99142456054688,170.31297302246094,8036919053,7.3834771050659995,169.3780194084774,0.469840215342856,0
2019-05-11,194.3043365478516,203.46664428710935,173.13931274414062,173.13931274414062,12578331654,10.442657696786362,170.50543873950835,1.12741933103095,0
2019-05-12,187.3253173828125,201.8814849853516,183.6539306640625,194.16302490234372,10326050090,11.480643913386727,171.85376339985078,1.3483246603424277,0
2019-05-13,196.8462829589844,205.0982666015625,185.305908203125,187.4179229736328,10367149039,12.588872511393497,173.5923592499265,1.7385958500757113,0
